"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5689603","UCH proteinases","51/2262","102/10616",1.19439459754272e-10,1.59093360392691e-09,1.05735353319308e-09,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/UCHL3/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/RUVBL1/PSMD10/H2AW/PSMA4/PSME3/PSMC4/PSMD6/MBD5/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/MCRS1/INO80C/TGFBR2/PSMD14/H2AC15/PSMD5/ACTL6A/PSMD2/PSMB10/H2AC8/PSMA5/PSMB6/PSMD1/UCHL5/PSMB4/PSMB8/NFRKB/UBC/UBA52/H2AC17/H2AC16/H2AC12",51
"R-HSA-72203","Processing of Capped Intron-Containing Pre-mRNA","95/2262","243/10616",1.39689181160681e-10,1.84223751788145e-09,1.22437312512905e-09,"NUP37/POLR2G/SNRPB/POLR2L/SNRPC/LSM7/SNRPD1/HNRNPF/PRPF19/BUD31/POLR2I/LSM4/PRPF4/SNRPD3/POLR2H/CWC15/HNRNPL/CSTF1/RAE1/MAGOH/EFTUD2/PPIL1/SEH1L/POLR2K/NUDT21/DDX39A/SNRPB2/PRPF40A/CTNNBL1/POLR2E/EIF4E/EIF4A3/SF3B5/NUP93/ZCRB1/CRNKL1/HNRNPM/SF3B4/SRSF9/SNRNP25/SF3B6/NUP35/POLR2C/THOC7/PPIH/PRPF31/SMNDC1/PLRG1/PTBP1/SEC13/NUP107/SNW1/SF3B3/SNRPA/POLR2B/SNRNP40/SF3A3/SLBP/HNRNPR/NUP155/THOC1/PRPF38A/CSTF3/LSM5/CPSF3/DHX9/U2AF1/TXNL4A/HNRNPA0/NDC1/GCFC2/GTF2F2/WTAP/MAGOHB/LSM2/CPSF2/LSM8/WBP4/ZMAT5/SRRM2/SYF2/NUP54/MTREX/SNRNP27/NUP133/NUP210/RBM22/SNRPD2/SNRNP70/PPIL3/METTL14/SRSF10/DNAJC8/FYTTD1/YBX1",95
"R-HSA-141424","Amplification of signal from the kinetochores","48/2262","94/10616",1.63981185585335e-10,2.12061106019094e-09,1.40938351637472e-09,"BIRC5/NUP37/CDC20/RANGAP1/MAPRE1/AURKB/CENPM/PLK1/SEH1L/ZWINT/ERCC6L/ZW10/ZWILCH/PPP2CB/MAD2L1/SEC13/NUP107/PPP1CC/PPP2R5B/CENPU/CDCA8/CENPA/MAD1L1/ITGB3BP/CENPH/BUB3/NDC80/SPC24/KIF2C/BUB1/CENPF/SGO2/DYNLL1/PPP2R5C/NUF2/SPDL1/KIF2A/CENPP/DYNC1LI1/SPC25/XPO1/DYNC1LI2/NUP133/CENPQ/CENPT/CENPE/KNTC1/INCENP",48
"R-HSA-141444","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","48/2262","94/10616",1.63981185585335e-10,2.12061106019094e-09,1.40938351637472e-09,"BIRC5/NUP37/CDC20/RANGAP1/MAPRE1/AURKB/CENPM/PLK1/SEH1L/ZWINT/ERCC6L/ZW10/ZWILCH/PPP2CB/MAD2L1/SEC13/NUP107/PPP1CC/PPP2R5B/CENPU/CDCA8/CENPA/MAD1L1/ITGB3BP/CENPH/BUB3/NDC80/SPC24/KIF2C/BUB1/CENPF/SGO2/DYNLL1/PPP2R5C/NUF2/SPDL1/KIF2A/CENPP/DYNC1LI1/SPC25/XPO1/DYNC1LI2/NUP133/CENPQ/CENPT/CENPE/KNTC1/INCENP",48
"R-HSA-4608870","Asymmetric localization of PCP proteins","37/2262","64/10616",1.99247272252318e-10,2.55189775615469e-09,1.6960218215e-09,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/FZD3/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/UBA52",37
"R-HSA-1234174","Cellular response to hypoxia","41/2262","75/10616",2.30056104754566e-10,2.91842601460079e-09,1.93962089321895e-09,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/VEGFA/PSMA7/SEM1/PSMD12/UBE2D2/PSMD14/PSMD5/PSMD2/PSMB10/UBE2D1/PSMA5/PSMB6/PSMD1/CUL2/PSMB4/PSMB8/UBC/UBA52",41
"R-HSA-195253","Degradation of beta-catenin by the destruction complex","43/2262","82/10616",4.9320705438411e-10,6.19765845697768e-09,4.11903806094376e-09,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PPP2CB/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PPP2R5B/PSMA7/SEM1/PSMD12/PSMD14/LEF1/SKP1/PSMD5/PSMD2/PSMB10/PPP2R5C/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/UBA52/FRAT1",43
"R-HSA-3700989","Transcriptional Regulation by TP53","128/2262","365/10616",5.01775426524927e-10,6.24640063674021e-09,4.15143269756482e-09,"COX8A/COX6C/COX5A/BIRC5/POLR2G/PCNA/POLR2L/COX5B/COX7B/COX14/COX6B1/POLR2I/SSRP1/PRMT5/POLR2H/TFDP1/AURKB/CDK1/RFC5/LAMTOR2/JUN/TNRC6B/CHEK1/SCO2/POLR2K/RFC3/COX11/SUPT16H/GTF2H5/TXNRD1/TRIAP1/POLR2E/SCO1/RBBP7/YWHAH/UBB/YWHAB/CNOT7/LRPPRC/RBBP8/GSR/EXO1/TFDP2/GPI/PPP2CB/CCNB1/GTF2H3/RPA2/CCNG1/LAMTOR5/SUPT4H1/POLR2C/TACO1/CCNA2/HDAC2/FANCI/POLR2B/BLM/TIGAR/AGO2/PMAIP1/PRDX1/TP53RK/RMI1/RRAGA/RRAGD/DYRK2/GTF2F2/PPP2R5C/NBN/LAMTOR3/PIP4K2A/PRDX5/L3MBTL1/TNRC6A/TMEM219/MEAF6/MDM4/MSH2/MAPKAPK5/TP53INP1/BTG2/MRE11/CASP6/BRIP1/CRADD/TSC1/RICTOR/NDUFA4/WRN/RFC2/TAF11/PRKAG1/ATM/DAXX/ZNF385A/CARM1/RAD1/NDRG1/PML/AGO4/CASP10/ING5/BRCA1/PRELID3A/E2F7/FAS/MLH1/STEAP3/DDIT4/UBC/RRM2B/E2F8/SESN3/RBBP4/JMY/CENPJ/TAF15/UBA52/PRKAA1/CCNK/TNFRSF10A/BNIP3L/CDKN1B/SESN1/CNOT8/APAF1/COX20",128
"R-HSA-2454202","Fc epsilon receptor (FCERI) signaling","60/2262","133/10616",5.77186657621199e-10,7.11863544399478e-09,4.73113040018936e-09,"PSMB5/PSMB2/PSMC3/ITPR1/PSMD9/JUN/PSMD7/UBE2N/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/LAT2/PSMA7/MAP2K4/SEM1/PSMD12/LCP2/NFATC2/KRAS/UBE2D2/PSMD14/SKP1/PSMD5/PSMD2/CHUK/PSMB10/UBE2D1/CALM3/NFKBIA/ITPR3/PSMA5/PSMB6/PSMD1/VAV1/GRAP2/PSMB4/PSMB8/SYK/UBC/BTK/UBA52/LYN/PPP3CB/MALT1/PLCG1/PAK1",60
"R-HSA-5619084","ABC transporter disorders","41/2262","77/10616",6.76348764932595e-10,8.26510600816713e-09,5.49308847231591e-09,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/OS9/PSMB10/PSMA5/PSMB6/PSMD1/ERLIN1/PSMB4/PSMB8/DERL1/VCP/UBC/ERLEC1/UBA52",41
"R-HSA-69275","G2/M Transition","79/2262","195/10616",7.12074713863241e-10,8.62257744423488e-09,5.73066827137785e-09,"PSMB5/CCNB2/PSMB2/PSMC3/CETN2/RBX1/MAPRE1/PSMD9/CDK1/PLK1/PSMD7/PSMA2/HAUS4/PSMB1/TUBB4A/PSMD13/PSMA3/PSMC5/PSMB3/MYBL2/PSMD8/PSMB7/PSME1/UBB/TUBGCP6/PSMD10/NEK2/NINL/PPP2CB/CCNB1/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/CCNA2/CEP164/DCTN2/CDC25A/LCMT1/PSMA7/SEM1/PSMD12/TUBGCP5/ACTR1A/TUBGCP4/PSMD14/NEDD1/RAB8A/GTSE1/SSNA1/HMMR/SKP1/PSMD5/PSMD2/NME7/PSMB10/CENPF/DYNLL1/TUBB/PSMA5/PSMB6/PLK4/PSMD1/PCNT/XPO1/PPP2R2A/PSMB4/PPP1CB/PSMB8/CEP290/UBC/PKMYT1/RBBP4/CENPJ/UBA52/OPTN/MZT2B",79
"R-HSA-453274","Mitotic G2-G2/M phases","79/2262","197/10616",1.25773725800396e-09,1.50928470960476e-08,1.00308869984005e-08,"PSMB5/CCNB2/PSMB2/PSMC3/CETN2/RBX1/MAPRE1/PSMD9/CDK1/PLK1/PSMD7/PSMA2/HAUS4/PSMB1/TUBB4A/PSMD13/PSMA3/PSMC5/PSMB3/MYBL2/PSMD8/PSMB7/PSME1/UBB/TUBGCP6/PSMD10/NEK2/NINL/PPP2CB/CCNB1/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/CCNA2/CEP164/DCTN2/CDC25A/LCMT1/PSMA7/SEM1/PSMD12/TUBGCP5/ACTR1A/TUBGCP4/PSMD14/NEDD1/RAB8A/GTSE1/SSNA1/HMMR/SKP1/PSMD5/PSMD2/NME7/PSMB10/CENPF/DYNLL1/TUBB/PSMA5/PSMB6/PLK4/PSMD1/PCNT/XPO1/PPP2R2A/PSMB4/PPP1CB/PSMB8/CEP290/UBC/PKMYT1/RBBP4/CENPJ/UBA52/OPTN/MZT2B",79
"R-HSA-162909","Host Interactions of HIV factors","58/2262","129/10616",1.30702186931346e-09,1.5544224374335e-08,1.03308777452314e-08,"NUP37/PSMB5/AP2S1/PSMB2/RANGAP1/PSMC3/RBX1/PSMD9/RAE1/PSMD7/SEH1L/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/NUP93/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/NUP35/PSMC2/PSMA1/SEC13/NUP107/PSMA7/SEM1/PSMD12/NUP155/PSMD14/AP2M1/SKP1/PSMD5/PSMD2/PSMB10/NDC1/PSMA5/PSMB6/ATP6V1H/PSMD1/HCK/XPO1/NUP54/NUP133/PSMB4/NUP210/PSMB8/AP1G1/UBC/B2M/UBA52",58
"R-HSA-73886","Chromosome Maintenance","51/2262","108/10616",1.59173614748503e-09,1.87055344777831e-08,1.24319223137471e-08,"H2BC14/RUVBL2/PCNA/MIS18A/PRIM1/RFC5/CENPM/RFC3/POLE3/RBBP7/RUVBL1/H2AZ1/POLD1/RPA2/POLE2/H2BC7/OIP5/CENPU/H2BU1/CENPA/ITGB3BP/CENPH/POLA2/SMARCA5/H2AC8/CENPX/H4C5/POLD2/H4C13/H2BC4/CENPP/POLE4/H4C9/POT1/H2BC8/RFC2/H4C2/CENPQ/POLD4/CENPT/RSF1/H2BC15/TERF2IP/HJURP/PRIM2/H2BC12/RBBP4/H2BC5/H4C3/H4C1/H4C4",51
"R-HSA-9020702","Interleukin-1 signaling","49/2262","102/10616",1.60092412197243e-09,1.87055344777831e-08,1.24319223137471e-08,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/UBE2N/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/NFKB2/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/MAP3K8/PSMA7/MAP2K4/SEM1/PSMD12/PSMD14/SKP1/PSMD5/PSMD2/CHUK/PSMB10/NFKBIA/PSMA5/PSMB6/PSMD1/RIPK2/PSMB4/APP/NKIRAS1/PSMB8/UBC/MYD88/UBA52/IRAK4",49
"R-HSA-162906","HIV Infection","89/2262","232/10616",1.65025180936344e-09,1.91142209571487e-08,1.27035402441616e-08,"NUP37/POLR2G/PSMB5/POLR2L/AP2S1/POLR2I/PSMB2/SSRP1/RANGAP1/PSMC3/RBX1/POLR2H/PSMD9/RAE1/PSMD7/SEH1L/POLR2K/PSMA2/SUPT16H/PSMB1/GTF2H5/PSMD13/PSMA3/PSMC5/PSMB3/POLR2E/PSMD8/GTF2B/GTF2A2/NUP93/CHMP4B/PSMB7/PSME1/UBB/CHMP2A/PSMD10/GTF2H3/PSMA4/PSME3/PSMC4/PSMD6/SUPT4H1/NUP35/POLR2C/PSMC2/PSMA1/SEC13/NUP107/POLR2B/PSMA7/SEM1/PSMD12/NUP155/VPS28/PSMD14/AP2M1/CHMP2B/SKP1/PSMD5/PSMD2/PSMB10/NDC1/CHMP5/CXCR4/GTF2F2/PSMA5/PSMB6/ATP6V1H/PSMD1/HCK/XPO1/VTA1/NUP54/XRCC4/TAF11/NUP133/PSMB4/NUP210/TSG101/PSMB8/AP1G1/GTF2E2/UBC/B2M/TAF15/UBA52/CCNK/VPS4B/VPS37C",89
"R-HSA-5693538","Homology Directed Repair","60/2262","137/10616",2.39174364605643e-09,2.74638149702342e-08,1.82527804567465e-08,"H2BC14/PCNA/RAD51C/RFC5/CHEK1/UBE2N/RFC3/POLE3/RAD51AP1/RAD51/PALB2/UBB/UBE2V2/RBBP8/EXO1/POLD1/RPA2/POLE2/H2BC7/CCNA2/SLX4/H2BU1/BLM/LIG3/PARP1/PARP2/RMI1/SUMO2/NBN/BABAM1/H4C5/POLD2/H4C13/H2BC4/POLE4/MRE11/H4C9/BRIP1/WRN/H2BC8/RFC2/H4C2/ATM/BRCA2/RAD1/POLD4/EME1/BRCA1/H2BC15/TIMELESS/UBC/POLQ/CLSPN/H2BC12/H2BC5/XRCC2/UBA52/H4C3/H4C1/H4C4",60
"R-HSA-68962","Activation of the pre-replicative complex","23/2262","33/10616",3.18512725113269e-09,3.6261448705203e-08,2.40997932361907e-08,"CDC6/PRIM1/CDC45/POLE3/MCM2/MCM4/MCM10/RPA2/POLE2/MCM6/ORC1/ORC5/MCM8/ORC3/POLA2/MCM3/DBF4/ORC2/POLE4/RPA4/ORC4/PRIM2/CDC7",23
"R-HSA-8948751","Regulation of PTEN stability and activity","37/2262","69/10616",3.55260040232388e-09,4.0102235049961e-08,2.66524258550792e-08,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/USP13/PSMB8/UBC/UBA52",37
"R-HSA-73893","DNA Damage Bypass","29/2262","48/10616",4.47476193976423e-09,5.00872512921509e-08,3.32885872741417e-08,"PCNA/PCLAF/RBX1/MAD2L2/RFC5/UBA7/UFD1/RFC3/POLE3/DDB1/UBB/POLD1/RPA2/POLE2/DTL/USP10/POLD2/POLE4/RFC2/CUL4B/POLD4/CUL4A/ISG15/UBE2L6/VCP/UBC/UBA52/UBE2B/RCHY1",29
"R-HSA-5693532","DNA Double-Strand Break Repair","68/2262","165/10616",4.71510124374343e-09,5.23376238055521e-08,3.47842118069143e-08,"H2BC14/PCNA/RAD51C/RFC5/CHEK1/UBE2N/RFC3/POLE3/RAD51AP1/RAD51/PALB2/UBB/UBE2V2/RBBP8/EXO1/POLD1/RPA2/POLE2/H2BC7/CCNA2/SLX4/H2BU1/BLM/PRKDC/LIG3/PARP1/PARP2/RMI1/SUMO2/SMARCA5/NBN/BABAM1/PPP5C/H4C5/POLD2/H4C13/H2BC4/POLE4/MRE11/H4C9/BRIP1/WRN/XRCC4/H2BC8/RFC2/H4C2/ATM/BRCA2/RAD1/POLD4/EME1/BRCA1/H2BC15/TIMELESS/UBC/POLQ/CLSPN/H2BC12/RIF1/TDP2/PAXIP1/H2BC5/XRCC2/UBA52/H4C3/H4C1/H4C4/KPNA2",68
"R-HSA-72172","mRNA Splicing","75/2262","190/10616",7.48516545956295e-09,8.23986809267591e-08,5.47631505132009e-08,"POLR2G/SNRPB/POLR2L/SNRPC/LSM7/SNRPD1/HNRNPF/PRPF19/BUD31/POLR2I/LSM4/PRPF4/SNRPD3/POLR2H/CWC15/HNRNPL/CSTF1/MAGOH/EFTUD2/PPIL1/POLR2K/NUDT21/SNRPB2/PRPF40A/CTNNBL1/POLR2E/EIF4A3/SF3B5/ZCRB1/CRNKL1/HNRNPM/SF3B4/SRSF9/SNRNP25/SF3B6/POLR2C/PPIH/PRPF31/SMNDC1/PLRG1/PTBP1/SNW1/SF3B3/SNRPA/POLR2B/SNRNP40/SF3A3/HNRNPR/PRPF38A/CSTF3/LSM5/CPSF3/DHX9/U2AF1/TXNL4A/HNRNPA0/GCFC2/GTF2F2/MAGOHB/LSM2/CPSF2/LSM8/WBP4/ZMAT5/SRRM2/SYF2/MTREX/SNRNP27/RBM22/SNRPD2/SNRNP70/PPIL3/SRSF10/DNAJC8/YBX1",75
"R-HSA-5689880","Ub-specific processing proteases","82/2262","214/10616",7.69393668550331e-09,8.40026529925444e-08,5.58291695643511e-08,"PSMB5/H2BC14/CDC20/PSMB2/PSMC3/PSMD9/UFD1/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/ATXN7/PSMD8/VDAC3/PSMB7/USP14/PSME1/UBB/RUVBL1/PSMD10/H2AW/PSMA4/PSME3/PSMC4/PSMD6/H2BC7/PSMC2/PSMA1/PTRH2/CCNA2/CDC25A/H2BU1/PSMA7/SEM1/MYC/PSMD12/HGS/PSMD14/RIPK1/H2AC15/TOMM70/PSMD5/PSMD2/PSMB10/SUDS3/OTUB1/H2AC8/NFKBIA/USP10/PSMA5/PSMB6/PSMD1/SKP2/MDM4/H2BC4/SMAD2/ARRB1/H2BC8/SMAD3/PSMB4/USP16/MAT2B/USP13/PSMB8/KAT2A/H2BC15/POLB/UBC/CLSPN/H2BC12/CYLD/SNX3/H2BC5/UBA52/H2AC17/DDX58/H2AC16/H2AC12/STAM2",82
"R-HSA-5632684","Hedgehog 'on' state","42/2262","85/10616",8.12797094566027e-09,8.80199780456868e-08,5.84991319238364e-08,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/SPOP/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/ARRB1/PSMB4/CUL3/ITCH/PSMB8/UBC/UBA52/KIF3A",42
"R-HSA-382556","ABC-family proteins mediated transport","48/2262","103/10616",8.23824971634827e-09,8.84947469530314e-08,5.88146690275798e-08,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/EIF2S1/PSME1/UBB/PSMD10/ABCA7/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/ABCD3/PSMD5/PSMD2/OS9/ABCB7/PSMB10/PEX3/PSMA5/PSMB6/PSMD1/ERLIN1/PEX19/PSMB4/PSMB8/DERL1/ABCC5/VCP/UBC/ERLEC1/UBA52",48
"R-HSA-5696398","Nucleotide Excision Repair","50/2262","110/10616",1.14189352710125e-08,1.2168017424791e-07,8.08701015824971e-08,"POLR2G/PCNA/POLR2L/PRPF19/POLR2I/SUMO3/COPS2/CETN2/RBX1/POLR2H/RFC5/COPS3/POLR2K/UBE2N/RFC3/POLE3/DDB1/GTF2H5/POLR2E/UBB/RUVBL1/UBE2V2/COPS5/POLD1/GTF2H3/RPA2/POLE2/POLR2C/POLR2B/MCRS1/INO80C/RNF111/LIG3/ZNF830/PARP1/PARP2/ACTL6A/SUMO2/POLD2/POLE4/UVSSA/COPS4/RFC2/CUL4B/POLD4/NFRKB/CUL4A/CHD1L/UBC/UBA52",50
"R-HSA-72306","tRNA processing","49/2262","107/10616",1.18185706190906e-08,1.24939175116101e-07,8.30360726036357e-08,"NUP37/RTRAF/HSD17B10/TRMT5/WDR4/TYW3/RAE1/SEH1L/XPOT/EPRS1/POP7/TRMT10C/NUP93/PUS3/TRMT112/FTSJ1/TRMT1/LAGE3/PUS7/NUP35/RTCB/SEC13/RPP40/NUP107/RPP30/ELAC2/THG1L/POP4/TRMT6/NUP155/DDX1/QTRT1/TP53RK/POP5/TSEN2/NDC1/TRMT61B/TRIT1/PRORP/ADAT2/TPRKB/METTL1/NUP54/TRMU/NUP133/NUP210/RPP14/TRMT10A/TRMT11",49
"R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","47/2262","101/10616",1.24605843742734e-08,1.30688963673482e-07,8.68574509636463e-08,"PSMB5/TNFRSF13C/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/TNFRSF14/UBB/PSMD10/NFKB2/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/TNF/CD40/TNFRSF1B/PSMA7/LTB/SEM1/PSMD12/PSMD14/SKP1/PSMD5/PSMD2/CHUK/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/UBA52/LTA/UBA3",47
"R-HSA-4086400","PCP/CE pathway","44/2262","92/10616",1.28665196155453e-08,1.33892219749269e-07,8.89863733279081e-08,"PSMB5/AP2S1/PSMB2/PSMC3/PSMD9/PRKCG/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/AP2M1/PSMD5/PSMD2/FZD3/PSMB10/RHOA/PSMA5/PSMB6/PSMD1/PFN1/PSMB4/CLTC/PSMB8/UBC/RAC2/UBA52",44
"R-HSA-72163","mRNA Splicing - Major Pathway","72/2262","182/10616",1.33754611819672e-08,1.38109413134731e-07,9.17891705755564e-08,"POLR2G/SNRPB/POLR2L/SNRPC/LSM7/SNRPD1/HNRNPF/PRPF19/BUD31/POLR2I/LSM4/PRPF4/SNRPD3/POLR2H/CWC15/HNRNPL/CSTF1/MAGOH/EFTUD2/PPIL1/POLR2K/NUDT21/SNRPB2/PRPF40A/CTNNBL1/POLR2E/EIF4A3/SF3B5/CRNKL1/HNRNPM/SF3B4/SRSF9/SF3B6/POLR2C/PPIH/PRPF31/SMNDC1/PLRG1/PTBP1/SNW1/SF3B3/SNRPA/POLR2B/SNRNP40/SF3A3/HNRNPR/PRPF38A/CSTF3/LSM5/CPSF3/DHX9/U2AF1/TXNL4A/HNRNPA0/GCFC2/GTF2F2/MAGOHB/LSM2/CPSF2/LSM8/WBP4/SRRM2/SYF2/MTREX/SNRNP27/RBM22/SNRPD2/SNRNP70/PPIL3/SRSF10/DNAJC8/YBX1",72
"R-HSA-6799198","Complex I biogenesis","31/2262","55/10616",1.36513463231535e-08,1.39873794634158e-07,9.29617996580739e-08,"TMEM126B/NDUFA9/NDUFA1/NDUFAB1/NDUFB11/ECSIT/NDUFB6/NDUFA7/NDUFB8/NDUFV1/NDUFA13/NDUFA11/NDUFB7/NDUFAF4/NDUFS7/NDUFB10/NDUFS3/NDUFS5/NDUFC1/NDUFA8/NDUFA2/NDUFA6/NDUFB2/NDUFB5/NDUFAF1/NDUFB9/NDUFS4/NDUFA5/NDUFB1/TIMMDC1/NDUFB3",31
"R-HSA-2500257","Resolution of Sister Chromatid Cohesion","54/2262","124/10616",1.90112150550303e-08,1.93304873689316e-07,1.28472734923909e-07,"BIRC5/NUP37/CCNB2/CDC20/RANGAP1/CDCA5/MAPRE1/AURKB/CDK1/CENPM/PLK1/SEH1L/TUBB4A/ZWINT/ERCC6L/ZW10/ZWILCH/PPP2CB/CCNB1/MAD2L1/SEC13/NUP107/PPP1CC/PPP2R5B/CENPU/CDCA8/CENPA/MAD1L1/ITGB3BP/CENPH/BUB3/NDC80/SPC24/KIF2C/BUB1/CENPF/SGO2/DYNLL1/PPP2R5C/SMC3/NUF2/SPDL1/KIF2A/CENPP/DYNC1LI1/SPC25/XPO1/DYNC1LI2/NUP133/CENPQ/CENPT/CENPE/KNTC1/INCENP",54
"R-HSA-68877","Mitotic Prometaphase","76/2262","197/10616",1.92838775732195e-08,1.94591855511578e-07,1.29328078461544e-07,"BIRC5/NUP37/CCNB2/CDC20/RANGAP1/CDCA5/CETN2/MAPRE1/AURKB/CDK1/CENPM/PLK1/SEH1L/HAUS4/TUBB4A/TUBGCP6/ZWINT/ERCC6L/ZW10/ZWILCH/NEK2/NINL/PPP2CB/CCNB1/MAD2L1/SEC13/NUP107/PPP1CC/CEP164/DCTN2/PPP2R5B/CENPU/NCAPG/CDCA8/CENPA/MAD1L1/ITGB3BP/CENPH/NCAPH/BUB3/TUBGCP5/ACTR1A/TUBGCP4/NDC80/SMC2/SPC24/NEDD1/KIF2C/SSNA1/BUB1/NME7/CENPF/SGO2/DYNLL1/PPP2R5C/SMC3/NUF2/SPDL1/KIF2A/TUBB/PLK4/CENPP/PCNT/DYNC1LI1/SPC25/XPO1/DYNC1LI2/NUP133/CENPQ/CENPT/CENPE/CEP290/KNTC1/CENPJ/INCENP/MZT2B",76
"R-HSA-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","56/2262","131/10616",2.31764598737122e-08,2.32113116930712e-07,1.54265158320475e-07,"H2BC14/PCNA/RAD51C/RFC5/CHEK1/UBE2N/RFC3/POLE3/RAD51AP1/RAD51/PALB2/UBB/UBE2V2/RBBP8/EXO1/POLD1/RPA2/POLE2/H2BC7/CCNA2/SLX4/H2BU1/BLM/RMI1/SUMO2/NBN/BABAM1/H4C5/POLD2/H4C13/H2BC4/POLE4/MRE11/H4C9/BRIP1/WRN/H2BC8/RFC2/H4C2/ATM/BRCA2/RAD1/POLD4/EME1/BRCA1/H2BC15/TIMELESS/UBC/CLSPN/H2BC12/H2BC5/XRCC2/UBA52/H4C3/H4C1/H4C4",56
"R-HSA-379716","Cytosolic tRNA aminoacylation","18/2262","24/10616",2.73557307992282e-08,2.71924130034119e-07,1.80724034580918e-07,"PPA1/AIMP2/AIMP1/NARS1/IARS1/FARSB/EPRS1/RARS1/VARS1/YARS1/AARS1/TARS1/QARS1/LARS1/DARS1/SARS1/WARS1/MARS1",18
